time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, timestamp
11:57:25-11:57:29,0,0,0,0,296,20
11:57:30-11:57:34,0,0,0,0,54,20
11:57:35-11:57:39,0,0,0,0,49,20
11:57:40-11:57:44,0,0,0,0,88,20
11:57:45-11:57:49,0,0,2,0,104,20
11:57:50-11:57:54,0,0,0,0,1415,20
11:57:55-11:57:59,0,0,0,0,40,20
11:58:00-11:58:04,0,0,0,0,92,20
11:58:05-11:58:09,0,0,0,0,33,20
11:58:10-11:58:14,0,0,0,0,58,20
11:58:15-11:58:19,0,0,0,0,59,20
11:58:20-11:58:24,0,0,0,0,46,20
11:58:25-11:58:29,0,0,0,0,97,20
11:58:30-11:58:34,0,0,0,0,95,20
11:58:35-11:58:39,0,0,0,0,65,20
11:58:40-11:58:44,0,0,0,0,100,20
11:58:45-11:58:49,0,0,0,0,47,20
11:58:50-11:58:54,0,0,0,0,52,20
11:58:55-11:58:59,0,0,0,0,82,20
11:59:00-11:59:04,0,0,0,0,70,20
11:59:05-11:59:09,0,0,0,0,66,20
11:59:10-11:59:14,0,0,0,0,75,20
11:59:15-11:59:19,0,0,0,0,55,20
11:59:20-11:59:24,0,0,0,0,68,20
11:59:25-11:59:29,0,0,0,0,53,20
11:59:30-11:59:34,0,0,0,0,57,20
11:59:35-11:59:39,0,0,0,0,70,20
11:59:40-11:59:44,0,0,2,0,75,20
11:59:45-11:59:49,0,0,2,0,70,20
11:59:50-11:59:54,0,0,0,0,63,20
11:59:55-11:59:59,0,0,0,0,68,20
11:55:00-11:55:04,0,0,13,0,82,50
11:55:05-11:55:09,0,0,207,1,360,50
11:55:10-11:55:14,0,0,13,0,115,50
11:55:15-11:55:19,0,0,16,0,93,50
11:55:20-11:55:24,0,0,28,0,87,50
11:55:25-11:55:29,0,0,7,0,63,50
11:55:30-11:55:34,0,0,8,0,52,50
11:55:35-11:55:39,0,0,4,1,71,50
11:55:40-11:55:44,0,0,40,1,157,50
11:55:45-11:55:49,0,0,82,1,146,50
11:55:50-11:55:54,0,0,11,0,61,50
11:55:55-11:55:59,0,0,17,0,117,50
11:56:00-11:56:04,0,0,35,0,221,50
11:56:05-11:56:09,0,0,45,0,118,50
11:56:10-11:56:14,0,0,15,0,92,50
11:56:15-11:56:19,0,0,2,0,49,50
11:56:20-11:56:24,0,0,5,1,61,50
11:56:25-11:56:29,0,0,8,0,82,50
11:56:30-11:56:34,0,0,9,0,82,50
11:56:35-11:56:39,0,0,24,1,83,50
11:56:40-11:56:44,0,0,22,0,78,50
11:56:45-11:56:49,0,0,1,0,48,50
11:56:50-11:56:54,0,0,1,0,87,50
11:56:55-11:56:59,0,0,1,0,57,50
11:57:00-11:57:04,0,0,28,0,105,50
11:57:05-11:57:09,0,0,3,0,90,50
11:57:10-11:57:14,0,0,1,0,68,50
11:57:15-11:57:19,0,0,482,0,517,50
11:57:20-11:57:24,0,0,857,0,1389,50
11:57:25-11:57:29,0,0,1,0,296,50
11:57:30-11:57:34,0,0,1,0,54,50
11:57:35-11:57:39,0,0,7,0,49,50
11:57:40-11:57:44,0,0,22,0,88,50
11:57:45-11:57:49,0,0,3,0,104,50
11:57:50-11:57:54,0,0,356,0,1415,50
11:57:55-11:57:59,0,0,4,0,40,50
11:58:00-11:58:04,0,0,35,0,92,50
11:58:05-11:58:09,0,0,1,0,33,50
11:58:10-11:58:14,0,0,3,0,58,50
11:58:15-11:58:19,0,0,19,0,59,50
11:58:20-11:58:24,0,0,2,0,46,50
11:58:25-11:58:29,0,0,2,0,97,50
11:58:30-11:58:34,0,0,3,0,95,50
11:58:35-11:58:39,0,0,5,0,65,50
11:58:40-11:58:44,0,0,12,0,100,50
11:58:45-11:58:49,0,0,5,1,47,50
11:58:50-11:58:54,0,0,3,0,52,50
11:58:55-11:58:59,0,0,9,0,82,50
11:59:00-11:59:04,0,0,3,0,70,50
11:59:05-11:59:09,0,0,12,0,66,50
11:59:10-11:59:14,0,0,8,0,75,50
11:59:15-11:59:19,0,0,11,0,55,50
11:59:20-11:59:24,0,0,0,0,68,50
11:59:25-11:59:29,0,0,1,0,53,50
11:59:30-11:59:34,0,0,7,0,57,50
11:59:35-11:59:39,0,0,4,0,70,50
11:59:40-11:59:44,0,0,3,0,75,50
11:59:45-11:59:49,0,0,8,0,70,50
11:59:50-11:59:54,0,0,10,0,63,50
11:59:55-11:59:59,0,0,11,0,68,50
11:55:00-11:55:04,0,0,0,0,54,22
11:55:05-11:55:09,0,0,0,0,8,22
11:55:10-11:55:14,0,0,0,0,51,22
11:55:15-11:55:19,0,0,0,0,11,22
11:55:20-11:55:24,0,0,0,0,16,22
11:55:25-11:55:29,0,0,0,0,31,22
11:55:30-11:55:34,0,0,0,0,7,22
11:55:35-11:55:39,0,0,0,0,26,22
11:55:40-11:55:44,0,0,0,0,8,22
11:55:45-11:55:49,0,0,0,0,2,22
11:55:50-11:55:54,0,0,0,0,23,22
11:55:55-11:55:59,0,0,0,0,20,22
11:56:00-11:56:04,0,0,0,0,13,22
11:56:05-11:56:09,0,0,0,0,68,22
11:56:10-11:56:14,0,0,0,0,34,22
11:56:15-11:56:19,0,0,0,0,11,22
11:56:20-11:56:24,0,0,0,0,64,22
11:56:25-11:56:29,0,0,0,0,31,22
11:56:30-11:56:34,0,0,0,0,11,22
11:56:35-11:56:39,0,0,0,0,12,22
11:56:40-11:56:44,0,0,0,0,37,22
11:56:45-11:56:49,0,0,0,0,19,22
11:56:50-11:56:54,0,0,0,0,24,22
11:56:55-11:56:59,0,0,0,0,35,22
11:57:00-11:57:04,0,0,0,0,6,22
11:57:05-11:57:09,0,0,0,0,3,22
11:57:10-11:57:14,0,0,0,0,7,22
11:57:15-11:57:19,0,0,0,0,15,22
11:57:20-11:57:24,0,0,0,0,3,22
11:57:25-11:57:29,0,0,0,0,12,22
11:57:30-11:57:34,0,0,0,0,8,22
11:57:35-11:57:39,0,0,0,0,28,22
11:57:40-11:57:44,0,0,0,0,63,22
11:57:45-11:57:49,0,0,0,0,47,22
11:57:50-11:57:54,0,0,0,0,44,22
11:57:55-11:57:59,0,0,0,0,58,22
11:58:00-11:58:04,0,0,0,0,8,22
11:58:05-11:58:09,0,0,0,0,66,22
11:58:10-11:58:14,0,0,0,0,32,22
11:58:15-11:58:19,0,0,0,0,40,22
11:58:20-11:58:24,0,0,0,0,28,22
11:58:25-11:58:29,0,0,0,0,12,22
11:58:30-11:58:34,0,0,0,0,19,22
11:58:35-11:58:39,0,0,0,0,28,22
11:58:40-11:58:44,0,0,0,0,18,22
11:58:45-11:58:49,0,0,0,0,2,22
11:58:50-11:58:54,0,0,0,0,9,22
11:58:55-11:58:59,0,0,0,0,10,22
11:59:00-11:59:04,0,0,0,0,9,22
11:59:05-11:59:09,0,0,0,0,17,22
11:59:10-11:59:14,0,0,0,0,11,22
11:59:15-11:59:19,0,0,0,0,10,22
11:59:20-11:59:24,0,0,0,0,9,22
11:59:25-11:59:29,0,0,0,0,12,22
11:59:30-11:59:34,0,0,0,0,11,22
11:59:35-11:59:39,0,0,0,0,54,22
11:59:40-11:59:44,0,0,0,0,6,22
11:59:45-11:59:49,0,0,0,0,8,22
11:59:50-11:59:54,0,0,0,0,26,22
11:59:55-11:59:59,0,0,0,0,14,22
11:55:00-11:55:04,0,0,0,0,0,41
11:55:05-11:55:09,0,0,0,0,0,41
11:55:10-11:55:14,0,0,0,0,0,41
11:55:15-11:55:19,0,0,0,0,16,41
11:55:20-11:55:24,0,0,0,0,0,41
11:55:25-11:55:29,0,0,0,0,26,41
11:55:30-11:55:34,0,0,0,0,0,41
11:55:35-11:55:39,0,0,0,0,0,41
11:55:40-11:55:44,0,0,0,0,0,41
11:55:45-11:55:49,0,0,0,0,12,41
11:55:50-11:55:54,0,0,0,0,0,41
11:55:55-11:55:59,0,0,0,0,0,41
11:56:00-11:56:04,0,0,0,0,31,41
11:56:05-11:56:09,0,0,0,0,0,41
11:56:10-11:56:14,0,0,0,0,0,41
11:56:15-11:56:19,0,0,0,0,30,41
11:56:20-11:56:24,0,0,0,0,0,41
11:56:25-11:56:29,0,0,0,0,0,41
11:56:30-11:56:34,0,0,0,0,50,41
11:56:35-11:56:39,0,0,0,0,0,41
11:56:40-11:56:44,0,0,0,0,0,41
11:56:45-11:56:49,0,0,0,0,14,41
11:56:50-11:56:54,0,0,0,0,0,41
11:56:55-11:56:59,0,0,0,0,0,41
11:57:00-11:57:04,0,0,0,0,36,41
11:57:05-11:57:09,0,0,0,0,0,41
11:57:10-11:57:14,0,0,0,0,0,41
11:57:15-11:57:19,0,0,0,0,0,41
11:57:20-11:57:24,0,0,0,0,16,41
11:57:25-11:57:29,0,0,0,0,0,41
11:57:30-11:57:34,0,0,0,0,218,41
11:57:35-11:57:39,0,0,0,0,0,41
11:57:40-11:57:44,0,0,0,0,0,41
11:57:45-11:57:49,0,0,0,0,0,41
11:57:50-11:57:54,0,0,0,0,38,41
11:57:55-11:57:59,0,0,0,0,0,41
11:58:00-11:58:04,0,0,0,0,30,41
11:58:05-11:58:09,0,0,0,0,0,41
11:58:10-11:58:14,0,0,0,0,0,41
11:58:15-11:58:19,0,0,0,0,0,41
11:58:20-11:58:24,0,0,0,0,22,41
11:58:25-11:58:29,0,0,0,0,0,41
11:58:30-11:58:34,0,0,0,0,30,41
11:58:35-11:58:39,0,0,0,0,0,41
11:58:40-11:58:44,0,0,0,0,0,41
11:58:45-11:58:49,0,0,0,0,0,41
11:58:50-11:58:54,0,0,0,0,26,41
11:58:55-11:58:59,0,0,0,0,0,41
11:59:00-11:59:04,0,0,0,0,0,41
11:59:05-11:59:09,0,0,0,0,12,41
11:59:10-11:59:14,0,0,0,0,0,41
11:59:15-11:59:19,0,0,0,0,0,41
11:59:20-11:59:24,0,0,0,0,18,41
11:59:25-11:59:29,0,0,0,0,0,41
11:59:30-11:59:34,0,0,0,0,0,41
11:59:35-11:59:39,0,0,0,0,95,41
11:59:40-11:59:44,0,0,0,0,0,41
11:59:45-11:59:49,0,0,0,0,0,41
11:59:50-11:59:54,0,0,0,0,10,41
11:59:55-11:59:59,0,0,0,0,0,41
11:55:00-11:55:04,0,0,34,0,54,221
11:55:05-11:55:09,0,0,0,0,8,221
11:55:10-11:55:14,0,0,29,0,51,221
11:55:15-11:55:19,0,0,1,0,11,221
11:55:20-11:55:24,0,0,0,0,16,221
11:55:25-11:55:29,0,0,2,0,31,221
11:55:30-11:55:34,0,0,2,0,7,221
11:55:35-11:55:39,0,0,1,0,26,221
11:55:40-11:55:44,0,0,0,0,8,221
11:55:45-11:55:49,0,0,0,0,2,221
11:55:50-11:55:54,0,0,11,0,23,221
11:55:55-11:55:59,0,0,0,0,20,221
11:56:00-11:56:04,0,0,3,0,13,221
11:56:05-11:56:09,0,0,59,0,68,221
11:56:10-11:56:14,0,0,12,0,34,221
11:56:15-11:56:19,0,0,3,0,11,221
11:56:20-11:56:24,0,0,0,0,64,221
11:56:25-11:56:29,0,0,1,0,31,221
11:56:30-11:56:34,0,0,0,0,11,221
11:56:35-11:56:39,0,0,0,0,12,221
11:56:40-11:56:44,0,0,0,0,37,221
11:56:45-11:56:49,0,0,3,0,19,221
11:56:50-11:56:54,0,0,1,0,24,221
11:56:55-11:56:59,0,0,1,0,35,221
11:57:00-11:57:04,0,0,1,0,6,221
11:57:05-11:57:09,0,0,1,0,3,221
11:57:10-11:57:14,0,0,0,0,7,221
11:57:15-11:57:19,0,0,0,0,15,221
11:57:20-11:57:24,0,0,1,0,3,221
11:57:25-11:57:29,0,0,0,0,12,221
11:57:30-11:57:34,0,0,2,0,8,221
11:57:35-11:57:39,0,0,0,0,28,221
11:57:40-11:57:44,0,0,0,0,63,221
11:57:45-11:57:49,0,0,0,0,47,221
11:57:50-11:57:54,0,0,14,0,44,221
11:57:55-11:57:59,0,0,0,0,58,221
11:58:00-11:58:04,0,0,1,0,8,221
11:58:05-11:58:09,0,0,0,0,66,221
11:58:10-11:58:14,0,0,2,0,32,221
11:58:15-11:58:19,0,0,22,0,40,221
11:58:20-11:58:24,0,0,14,0,28,221
11:58:25-11:58:29,0,0,0,0,12,221
11:58:30-11:58:34,0,0,10,0,19,221
11:58:35-11:58:39,0,0,6,0,28,221
11:58:40-11:58:44,0,0,1,0,18,221
11:58:45-11:58:49,0,0,1,0,2,221
11:58:50-11:58:54,0,0,0,0,9,221
11:58:55-11:58:59,0,0,3,0,10,221
11:59:00-11:59:04,0,0,1,0,9,221
11:59:05-11:59:09,0,0,0,0,17,221
11:59:10-11:59:14,0,0,0,0,11,221
11:59:15-11:59:19,0,0,0,0,10,221
11:59:20-11:59:24,0,0,0,0,9,221
11:59:25-11:59:29,0,0,1,0,12,221
11:59:30-11:59:34,0,0,0,0,11,221
11:59:35-11:59:39,0,0,1,0,54,221
11:59:40-11:59:44,0,0,0,0,6,221
11:59:45-11:59:49,0,0,0,0,8,221
11:59:50-11:59:54,0,0,1,0,26,221
11:59:55-11:59:59,0,0,1,0,14,221
11:55:00-11:55:04,0,0,0,0,54,50
11:55:05-11:55:09,0,0,0,0,8,50
11:55:10-11:55:14,0,0,0,0,51,50
11:55:15-11:55:19,0,0,0,0,11,50
11:55:20-11:55:24,0,0,0,0,16,50
11:55:25-11:55:29,0,0,0,0,31,50
11:55:30-11:55:34,0,0,0,0,7,50
11:55:35-11:55:39,0,0,0,0,26,50
11:55:40-11:55:44,0,0,0,0,8,50
11:55:45-11:55:49,0,0,0,0,2,50
11:55:50-11:55:54,0,0,0,0,23,50
11:55:55-11:55:59,0,0,0,0,20,50
11:56:00-11:56:04,0,0,0,0,13,50
11:56:05-11:56:09,0,0,0,0,68,50
11:56:10-11:56:14,0,0,0,0,34,50
11:56:15-11:56:19,0,0,0,0,11,50
11:56:20-11:56:24,0,0,0,0,64,50
11:56:25-11:56:29,0,0,0,0,31,50
11:56:30-11:56:34,0,0,0,0,11,50
11:56:35-11:56:39,0,0,0,0,12,50
11:56:40-11:56:44,0,0,0,0,37,50
11:56:45-11:56:49,0,0,0,0,19,50
11:56:50-11:56:54,0,0,0,0,24,50
11:56:55-11:56:59,0,0,0,0,35,50
11:57:00-11:57:04,0,0,0,0,6,50
11:57:05-11:57:09,0,0,0,0,3,50
11:57:10-11:57:14,0,0,0,0,7,50
11:57:15-11:57:19,0,0,0,0,15,50
11:57:20-11:57:24,0,0,0,0,3,50
11:57:25-11:57:29,0,0,0,0,12,50
11:57:30-11:57:34,0,0,0,0,8,50
11:57:35-11:57:39,0,0,0,0,28,50
11:57:40-11:57:44,0,0,0,0,63,50
11:57:45-11:57:49,0,0,0,0,47,50
11:57:50-11:57:54,0,0,0,0,44,50
11:57:55-11:57:59,0,0,0,0,58,50
11:58:00-11:58:04,0,0,0,0,8,50
11:58:05-11:58:09,0,0,0,0,66,50
11:58:10-11:58:14,0,0,0,0,32,50
11:58:15-11:58:19,0,0,0,0,40,50
11:58:20-11:58:24,0,0,0,0,28,50
11:58:25-11:58:29,0,0,0,0,12,50
11:58:30-11:58:34,0,0,0,0,19,50
11:58:35-11:58:39,0,0,0,0,28,50
11:58:40-11:58:44,0,0,0,0,18,50
11:58:45-11:58:49,0,0,0,0,2,50
11:58:50-11:58:54,0,0,0,0,9,50
11:58:55-11:58:59,0,0,0,0,10,50
11:59:00-11:59:04,0,0,0,0,9,50
11:59:05-11:59:09,0,0,0,0,17,50
11:59:10-11:59:14,0,0,0,0,11,50
11:59:15-11:59:19,0,0,0,0,10,50
11:59:20-11:59:24,0,0,0,0,9,50
11:59:25-11:59:29,0,0,0,0,12,50
11:59:30-11:59:34,0,0,0,0,11,50
11:59:35-11:59:39,0,0,0,0,54,50
11:59:40-11:59:44,0,0,0,0,6,50
11:59:45-11:59:49,0,0,0,0,8,50
11:59:50-11:59:54,0,0,0,0,26,50
11:59:55-11:59:59,0,0,0,0,14,50
11:55:00-11:55:04,2,0,6,0,82,49
11:55:05-11:55:09,2,0,40,0,360,49
11:55:10-11:55:14,2,0,18,0,115,49
11:55:15-11:55:19,2,0,5,0,93,49
11:55:20-11:55:24,2,0,5,0,87,49
11:55:25-11:55:29,2,0,8,0,63,49
11:55:30-11:55:34,2,0,14,0,52,49
11:55:35-11:55:39,2,0,21,0,71,49
11:55:40-11:55:44,2,0,45,0,157,49
11:55:45-11:55:49,1,0,18,0,146,49
11:55:50-11:55:54,2,0,10,0,61,49
11:55:55-11:55:59,2,0,19,0,117,49
11:56:00-11:56:04,2,0,15,0,221,49
11:56:05-11:56:09,2,0,9,0,118,49
11:56:10-11:56:14,2,0,42,0,92,49
11:56:15-11:56:19,2,0,10,0,49,49
11:56:20-11:56:24,2,0,6,0,61,49
11:56:25-11:56:29,2,0,10,0,82,49
11:56:30-11:56:34,1,0,10,0,82,49
11:56:35-11:56:39,2,0,24,0,83,49
11:56:40-11:56:44,2,0,7,0,78,49
11:56:45-11:56:49,2,0,6,0,48,49
11:56:50-11:56:54,2,0,23,0,87,49
11:56:55-11:56:59,2,0,13,0,57,49
11:57:00-11:57:04,2,0,18,0,105,49
11:57:05-11:57:09,1,0,8,0,90,49
11:57:10-11:57:14,2,0,17,0,68,49
11:57:15-11:57:19,1,0,0,0,517,49
11:57:20-11:57:24,1,0,38,0,1389,49
11:57:25-11:57:29,2,0,13,0,296,49
11:57:30-11:57:34,2,0,8,0,54,49
11:57:35-11:57:39,2,0,5,0,49,49
11:57:40-11:57:44,1,0,10,0,88,49
11:57:45-11:57:49,1,0,10,0,104,49
11:57:50-11:57:54,1,0,6,0,1415,49
11:57:55-11:57:59,1,0,8,0,40,49
11:58:00-11:58:04,1,0,8,0,92,49
11:58:05-11:58:09,2,0,9,0,33,49
11:58:10-11:58:14,1,0,10,0,58,49
11:58:15-11:58:19,2,0,7,0,59,49
11:58:20-11:58:24,1,0,4,0,46,49
11:58:25-11:58:29,2,0,20,0,97,49
11:58:30-11:58:34,2,0,20,0,95,49
11:58:35-11:58:39,2,0,6,0,65,49
11:58:40-11:58:44,2,0,20,0,100,49
11:58:45-11:58:49,1,0,2,0,47,49
11:58:50-11:58:54,1,0,4,0,52,49
11:58:55-11:58:59,2,0,23,0,82,49
11:59:00-11:59:04,2,0,11,0,70,49
11:59:05-11:59:09,2,0,13,0,66,49
11:59:10-11:59:14,2,0,15,0,75,49
11:59:15-11:59:19,1,0,0,0,55,49
11:59:20-11:59:24,2,0,17,0,68,49
11:59:25-11:59:29,2,0,1,0,53,49
11:59:30-11:59:34,1,0,6,0,57,49
11:59:35-11:59:39,2,0,13,0,70,49
11:59:40-11:59:44,2,0,22,0,75,49
11:59:45-11:59:49,2,0,8,0,70,49
11:59:50-11:59:54,2,0,18,0,63,49
11:59:55-11:59:59,2,0,20,0,68,49
11:55:00-11:55:04,0,0,31,0,82,14
11:55:05-11:55:09,0,0,84,0,360,14
11:55:10-11:55:14,0,0,39,0,115,14
11:55:15-11:55:19,0,0,50,0,93,14
11:55:20-11:55:24,0,0,30,0,87,14
11:55:25-11:55:29,0,0,30,0,63,14
11:55:30-11:55:34,0,0,15,0,52,14
11:55:35-11:55:39,0,0,32,0,71,14
11:55:40-11:55:44,0,0,44,0,157,14
11:55:45-11:55:49,0,0,40,0,146,14
11:55:50-11:55:54,0,0,30,0,61,14
11:55:55-11:55:59,0,0,49,0,117,14
11:56:00-11:56:04,0,0,133,0,221,14
11:56:05-11:56:09,0,0,43,0,118,14
11:56:10-11:56:14,0,0,24,0,92,14
11:56:15-11:56:19,0,0,25,0,49,14
11:56:20-11:56:24,0,0,17,0,61,14
11:56:25-11:56:29,0,0,34,0,82,14
11:56:30-11:56:34,0,0,38,0,82,14
11:56:35-11:56:39,0,0,24,0,83,14
11:56:40-11:56:44,0,0,30,0,78,14
11:56:45-11:56:49,0,0,17,0,48,14
11:56:50-11:56:54,0,0,27,0,87,14
11:56:55-11:56:59,0,0,23,0,57,14
11:57:00-11:57:04,0,0,43,0,105,14
11:57:05-11:57:09,0,0,27,0,90,14
11:57:10-11:57:14,0,0,25,0,68,14
11:57:15-11:57:19,0,0,15,0,517,14
11:57:20-11:57:24,0,0,478,0,1389,14
11:57:25-11:57:29,0,0,252,0,296,14
11:57:30-11:57:34,0,0,23,0,54,14
11:57:35-11:57:39,0,0,16,0,49,14
11:57:40-11:57:44,0,0,36,0,88,14
11:57:45-11:57:49,0,0,76,0,104,14
11:57:50-11:57:54,0,0,997,0,1415,14
11:57:55-11:57:59,0,0,17,0,40,14
11:58:00-11:58:04,0,0,18,0,92,14
11:58:05-11:58:09,0,0,20,0,33,14
11:58:10-11:58:14,0,0,35,0,58,14
11:58:15-11:58:19,0,0,22,0,59,14
11:58:20-11:58:24,0,0,26,0,46,14
11:58:25-11:58:29,0,0,49,0,97,14
11:58:30-11:58:34,0,0,33,0,95,14
11:58:35-11:58:39,0,0,31,0,65,14
11:58:40-11:58:44,0,0,33,0,100,14
11:58:45-11:58:49,0,0,26,0,47,14
11:58:50-11:58:54,0,0,30,0,52,14
11:58:55-11:58:59,0,0,31,0,82,14
11:59:00-11:59:04,0,0,26,0,70,14
11:59:05-11:59:09,0,0,21,0,66,14
11:59:10-11:59:14,0,0,27,0,75,14
11:59:15-11:59:19,0,0,33,0,55,14
11:59:20-11:59:24,0,0,22,0,68,14
11:59:25-11:59:29,0,0,26,0,53,14
11:59:30-11:59:34,0,0,18,0,57,14
11:59:35-11:59:39,0,0,27,0,70,14
11:59:40-11:59:44,0,0,29,0,75,14
11:59:45-11:59:49,0,0,30,0,70,14
11:59:50-11:59:54,0,0,27,0,63,14
11:59:55-11:59:59,0,0,22,0,68,14
11:55:00-11:55:04,0,0,13,0,82,22
11:55:05-11:55:09,0,0,17,0,360,22
11:55:10-11:55:14,0,0,24,0,115,22
11:55:15-11:55:19,0,0,10,0,93,22
11:55:20-11:55:24,0,0,8,0,87,22
11:55:25-11:55:29,0,0,4,0,63,22
11:55:30-11:55:34,0,0,5,0,52,22
11:55:35-11:55:39,0,0,5,0,71,22
11:55:40-11:55:44,0,0,20,0,157,22
11:55:45-11:55:49,0,0,0,0,146,22
11:55:50-11:55:54,0,0,3,0,61,22
11:55:55-11:55:59,0,0,22,0,117,22
11:56:00-11:56:04,0,0,8,0,221,22
11:56:05-11:56:09,0,0,5,0,118,22
11:56:10-11:56:14,0,0,3,0,92,22
11:56:15-11:56:19,0,0,0,0,49,22
11:56:20-11:56:24,0,0,5,0,61,22
11:56:25-11:56:29,0,0,18,0,82,22
11:56:30-11:56:34,0,0,13,0,82,22
11:56:35-11:56:39,0,0,5,0,83,22
11:56:40-11:56:44,0,0,1,0,78,22
11:56:45-11:56:49,0,0,8,0,48,22
11:56:50-11:56:54,0,0,3,0,87,22
11:56:55-11:56:59,0,0,14,0,57,22
11:57:00-11:57:04,0,0,10,0,105,22
11:57:05-11:57:09,0,0,6,0,90,22
11:57:10-11:57:14,0,0,9,0,68,22
11:57:15-11:57:19,0,0,9,0,517,22
11:57:20-11:57:24,0,0,6,0,1389,22
11:57:25-11:57:29,0,0,12,0,296,22
11:57:30-11:57:34,0,0,10,0,54,22
11:57:35-11:57:39,0,0,8,0,49,22
11:57:40-11:57:44,0,0,6,0,88,22
11:57:45-11:57:49,0,0,5,0,104,22
11:57:50-11:57:54,0,0,54,0,1415,22
11:57:55-11:57:59,0,0,5,0,40,22
11:58:00-11:58:04,0,0,24,0,92,22
11:58:05-11:58:09,0,0,1,0,33,22
11:58:10-11:58:14,0,0,5,0,58,22
11:58:15-11:58:19,0,0,3,0,59,22
11:58:20-11:58:24,0,0,2,0,46,22
11:58:25-11:58:29,0,0,8,0,97,22
11:58:30-11:58:34,0,0,32,0,95,22
11:58:35-11:58:39,0,0,6,0,65,22
11:58:40-11:58:44,0,0,6,0,100,22
11:58:45-11:58:49,0,0,2,0,47,22
11:58:50-11:58:54,0,0,1,0,52,22
11:58:55-11:58:59,0,0,13,0,82,22
11:59:00-11:59:04,0,0,12,0,70,22
11:59:05-11:59:09,0,0,10,0,66,22
11:59:10-11:59:14,0,0,13,0,75,22
11:59:15-11:59:19,0,0,3,0,55,22
11:59:20-11:59:24,0,0,7,0,68,22
11:59:25-11:59:29,0,0,17,0,53,22
11:59:30-11:59:34,0,0,8,0,57,22
11:59:35-11:59:39,0,0,2,0,70,22
11:59:40-11:59:44,0,0,9,0,75,22
11:59:45-11:59:49,0,0,1,0,70,22
11:59:50-11:59:54,0,0,2,0,63,22
11:59:55-11:59:59,0,0,5,0,68,22
11:55:00-11:55:04,0,0,3,0,54,22
11:55:05-11:55:09,0,0,2,0,8,22
11:55:10-11:55:14,0,0,6,0,51,22
11:55:15-11:55:19,0,0,4,0,11,22
11:55:20-11:55:24,0,0,3,0,16,22
11:55:25-11:55:29,0,0,3,0,31,22
11:55:30-11:55:34,0,0,0,0,7,22
11:55:35-11:55:39,0,0,3,0,26,22
11:55:40-11:55:44,0,0,1,0,8,22
11:55:45-11:55:49,0,0,1,0,2,22
11:55:50-11:55:54,0,0,5,0,23,22
11:55:55-11:55:59,0,0,2,0,20,22
11:56:00-11:56:04,0,0,1,0,13,22
11:56:05-11:56:09,0,0,0,0,68,22
11:56:10-11:56:14,0,0,3,0,34,22
11:56:15-11:56:19,0,0,0,0,11,22
11:56:20-11:56:24,0,0,2,0,64,22
11:56:25-11:56:29,0,0,3,0,31,22
11:56:30-11:56:34,0,0,6,0,11,22
11:56:35-11:56:39,0,0,9,0,12,22
11:56:40-11:56:44,0,0,1,0,37,22
11:56:45-11:56:49,0,0,10,0,19,22
11:56:50-11:56:54,0,0,3,0,24,22
11:56:55-11:56:59,0,0,20,0,35,22
11:57:00-11:57:04,0,0,0,0,6,22
11:57:05-11:57:09,0,0,1,0,3,22
11:57:10-11:57:14,0,0,1,0,7,22
11:57:15-11:57:19,0,0,14,0,15,22
11:57:20-11:57:24,0,0,1,0,3,22
11:57:25-11:57:29,0,0,2,0,12,22
11:57:30-11:57:34,0,0,5,0,8,22
11:57:35-11:57:39,0,0,2,0,28,22
11:57:40-11:57:44,0,0,9,0,63,22
11:57:45-11:57:49,0,0,3,0,47,22
11:57:50-11:57:54,0,0,3,0,44,22
11:57:55-11:57:59,0,0,2,0,58,22
11:58:00-11:58:04,0,0,1,0,8,22
11:58:05-11:58:09,0,0,55,0,66,22
11:58:10-11:58:14,0,0,24,0,32,22
11:58:15-11:58:19,0,0,2,0,40,22
11:58:20-11:58:24,0,0,5,0,28,22
11:58:25-11:58:29,0,0,1,0,12,22
11:58:30-11:58:34,0,0,3,0,19,22
11:58:35-11:58:39,0,0,1,0,28,22
11:58:40-11:58:44,0,0,2,0,18,22
11:58:45-11:58:49,0,0,0,0,2,22
11:58:50-11:58:54,0,0,3,0,9,22
11:58:55-11:58:59,0,0,2,0,10,22
11:59:00-11:59:04,0,0,4,0,9,22
11:59:05-11:59:09,0,0,1,0,17,22
11:59:10-11:59:14,0,0,7,0,11,22
11:59:15-11:59:19,0,0,7,0,10,22
11:59:20-11:59:24,0,0,1,0,9,22
11:59:25-11:59:29,0,0,2,0,12,22
11:59:30-11:59:34,0,0,1,0,11,22
11:59:35-11:59:39,0,0,4,0,54,22
11:59:40-11:59:44,0,0,3,0,6,22
11:59:45-11:59:49,0,0,2,0,8,22
11:59:50-11:59:54,0,0,4,0,26,22
11:59:55-11:59:59,0,0,1,0,14,22
11:55:00-11:55:04,0,0,34,0,54,50
11:55:05-11:55:09,0,0,0,0,8,50
11:55:10-11:55:14,0,0,29,0,51,50
11:55:15-11:55:19,0,0,1,0,11,50
11:55:20-11:55:24,0,0,0,0,16,50
11:55:25-11:55:29,0,0,2,0,31,50
11:55:30-11:55:34,0,0,2,0,7,50
11:55:35-11:55:39,0,0,1,0,26,50
11:55:40-11:55:44,0,0,0,0,8,50
