time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
23:58:25-23:58:29,0,0,0,0,29,53767,50304,0
23:58:30-23:58:34,0,0,0,0,16,53767,50304,0
23:58:35-23:58:39,0,0,0,0,21,53767,50304,0
23:58:40-23:58:44,0,0,0,0,11,53767,50304,0
23:58:45-23:58:49,0,0,0,0,32,53767,50304,0
23:58:50-23:58:54,0,0,0,0,17,53767,50304,0
23:58:55-23:58:59,0,0,0,0,18,53767,50304,0
23:59:00-23:59:04,0,0,0,0,33,53767,50304,0
23:59:05-23:59:09,0,0,0,0,38,53767,50304,0
23:59:10-23:59:14,0,0,0,0,9,53767,50304,0
23:59:15-23:59:19,0,0,0,0,27,53767,50304,0
23:59:20-23:59:24,0,0,0,0,15,53767,50304,0
23:59:25-23:59:29,0,0,0,0,34,53767,50304,0
23:59:30-23:59:34,0,0,0,0,16,53767,50304,0
23:59:35-23:59:39,0,0,0,0,65,53767,50304,0
23:59:40-23:59:44,0,0,0,0,41,53767,50304,0
23:59:45-23:59:49,0,0,0,0,38,53767,50304,0
23:59:50-23:59:54,0,0,0,0,13,53767,50304,0
23:59:55-23:59:59,0,0,0,0,21,53767,50304,0
23:57:00-23:57:04,0,0,0,0,0,57866,34549,0
23:57:05-23:57:09,0,0,0,0,0,57866,34549,0
23:57:10-23:57:14,0,0,0,0,0,57866,34549,0
23:57:15-23:57:19,0,0,0,0,0,57866,34549,0
23:57:20-23:57:24,0,0,0,0,0,57866,34549,0
23:57:25-23:57:29,0,0,0,0,0,57866,34549,0
23:57:30-23:57:34,0,0,0,0,18,57866,34549,0
23:57:35-23:57:39,0,0,0,0,0,57866,34549,0
23:57:40-23:57:44,0,0,0,0,0,57866,34549,0
23:57:45-23:57:49,0,0,0,0,0,57866,34549,0
23:57:50-23:57:54,0,0,0,0,0,57866,34549,0
23:57:55-23:57:59,0,0,0,0,0,57866,34549,0
23:58:00-23:58:04,0,0,0,0,37,57866,34549,0
23:58:05-23:58:09,0,0,0,0,0,57866,34549,0
23:58:10-23:58:14,0,0,0,0,0,57866,34549,0
23:58:15-23:58:19,0,0,0,0,0,57866,34549,0
23:58:20-23:58:24,0,0,0,0,0,57866,34549,0
23:58:25-23:58:29,0,0,0,0,0,57866,34549,0
23:58:30-23:58:34,0,0,0,0,55,57866,34549,0
23:58:35-23:58:39,0,0,0,0,0,57866,34549,0
23:58:40-23:58:44,0,0,0,0,0,57866,34549,0
23:58:45-23:58:49,0,0,0,0,0,57866,34549,0
23:58:50-23:58:54,0,0,0,0,0,57866,34549,0
23:58:55-23:58:59,0,0,0,0,0,57866,34549,0
23:59:00-23:59:04,0,0,0,0,21,57866,34549,0
23:59:05-23:59:09,0,0,0,0,0,57866,34549,0
23:59:10-23:59:14,0,0,0,0,0,57866,34549,0
23:59:15-23:59:19,0,0,0,0,0,57866,34549,0
23:59:20-23:59:24,0,0,0,0,0,57866,34549,0
23:59:25-23:59:29,0,0,0,0,0,57866,34549,0
23:59:30-23:59:34,0,0,0,0,6,57866,34549,0
23:59:35-23:59:39,0,0,0,0,0,57866,34549,0
23:59:40-23:59:44,0,0,0,0,0,57866,34549,0
23:59:45-23:59:49,0,0,0,0,0,57866,34549,0
23:59:50-23:59:54,0,0,0,0,0,57866,34549,0
23:59:55-23:59:59,0,0,0,0,0,57866,34549,0
23:57:00-23:57:04,0,0,0,0,33,12350,29608,0
23:57:05-23:57:09,0,0,0,0,15,12350,29608,0
23:57:10-23:57:14,0,0,0,0,12,12350,29608,0
23:57:15-23:57:19,0,0,0,0,16,12350,29608,0
23:57:20-23:57:24,0,0,0,0,6,12350,29608,0
23:57:25-23:57:29,0,0,0,0,24,12350,29608,0
23:57:30-23:57:34,0,0,0,0,32,12350,29608,0
23:57:35-23:57:39,0,0,0,0,25,12350,29608,0
23:57:40-23:57:44,0,0,0,0,30,12350,29608,0
23:57:45-23:57:49,0,0,0,0,28,12350,29608,0
23:57:50-23:57:54,0,0,0,0,75,12350,29608,0
23:57:55-23:57:59,0,0,0,0,86,12350,29608,0
23:58:00-23:58:04,0,0,0,0,14,12350,29608,0
23:58:05-23:58:09,0,0,0,0,39,12350,29608,0
23:58:10-23:58:14,0,0,0,0,19,12350,29608,0
23:58:15-23:58:19,0,0,0,0,70,12350,29608,0
23:58:20-23:58:24,0,0,0,0,6,12350,29608,0
23:58:25-23:58:29,0,0,0,0,29,12350,29608,0
23:58:30-23:58:34,0,0,0,0,16,12350,29608,0
23:58:35-23:58:39,0,0,0,0,21,12350,29608,0
23:58:40-23:58:44,0,0,0,0,11,12350,29608,0
23:58:45-23:58:49,0,0,0,0,32,12350,29608,0
23:58:50-23:58:54,0,0,0,0,17,12350,29608,0
23:58:55-23:58:59,0,0,0,0,18,12350,29608,0
23:59:00-23:59:04,0,0,0,0,33,12350,29608,0
23:59:05-23:59:09,0,0,0,0,38,12350,29608,0
23:59:10-23:59:14,0,0,0,0,9,12350,29608,0
23:59:15-23:59:19,0,0,0,0,27,12350,29608,0
23:59:20-23:59:24,0,0,0,0,15,12350,29608,0
23:59:25-23:59:29,0,0,0,0,34,12350,29608,0
23:59:30-23:59:34,0,0,0,0,16,12350,29608,0
23:59:35-23:59:39,0,0,0,0,65,12350,29608,0
23:59:40-23:59:44,0,0,0,0,41,12350,29608,0
23:59:45-23:59:49,0,0,0,0,38,12350,29608,0
23:59:50-23:59:54,0,0,0,0,13,12350,29608,0
23:59:55-23:59:59,0,0,0,0,21,12350,29608,0
23:57:00-23:57:04,0,0,0,0,33,1403,34549,0
23:57:05-23:57:09,0,0,0,0,15,1403,34549,0
23:57:10-23:57:14,0,0,0,0,12,1403,34549,0
23:57:15-23:57:19,0,0,0,0,16,1403,34549,0
23:57:20-23:57:24,0,0,0,0,6,1403,34549,0
23:57:25-23:57:29,0,0,0,0,24,1403,34549,0
23:57:30-23:57:34,0,0,0,0,32,1403,34549,0
23:57:35-23:57:39,0,0,0,0,25,1403,34549,0
23:57:40-23:57:44,0,0,0,0,30,1403,34549,0
23:57:45-23:57:49,0,0,0,0,28,1403,34549,0
23:57:50-23:57:54,0,0,0,0,75,1403,34549,0
23:57:55-23:57:59,0,0,0,0,86,1403,34549,0
23:58:00-23:58:04,0,0,0,0,14,1403,34549,0
23:58:05-23:58:09,0,0,0,0,39,1403,34549,0
23:58:10-23:58:14,0,0,0,0,19,1403,34549,0
23:58:15-23:58:19,0,0,0,0,70,1403,34549,0
23:58:20-23:58:24,0,0,0,0,6,1403,34549,0
23:58:25-23:58:29,0,0,0,0,29,1403,34549,0
23:58:30-23:58:34,0,0,0,0,16,1403,34549,0
23:58:35-23:58:39,0,0,0,0,21,1403,34549,0
23:58:40-23:58:44,0,0,0,0,11,1403,34549,0
23:58:45-23:58:49,0,0,0,0,32,1403,34549,0
23:58:50-23:58:54,0,0,0,0,17,1403,34549,0
23:58:55-23:58:59,0,0,0,0,18,1403,34549,0
23:59:00-23:59:04,0,0,0,0,33,1403,34549,0
23:59:05-23:59:09,0,0,0,0,38,1403,34549,0
23:59:10-23:59:14,0,0,0,0,9,1403,34549,0
23:59:15-23:59:19,0,0,0,0,27,1403,34549,0
23:59:20-23:59:24,0,0,0,0,15,1403,34549,0
23:59:25-23:59:29,0,0,0,0,34,1403,34549,0
23:59:30-23:59:34,0,0,0,0,16,1403,34549,0
23:59:35-23:59:39,0,0,0,0,65,1403,34549,0
23:59:40-23:59:44,0,0,0,0,41,1403,34549,0
23:59:45-23:59:49,0,0,0,0,38,1403,34549,0
23:59:50-23:59:54,0,0,0,0,13,1403,34549,0
23:59:55-23:59:59,0,0,0,0,21,1403,34549,0
23:57:00-23:57:04,2,21,0,0,33,3130,34549,0
23:57:05-23:57:09,2,15,0,0,15,3130,34549,0
23:57:10-23:57:14,2,6,0,0,12,3130,34549,0
23:57:15-23:57:19,2,16,0,0,16,3130,34549,0
23:57:20-23:57:24,2,29,0,0,6,3130,34549,0
23:57:25-23:57:29,2,19,0,0,24,3130,34549,0
23:57:30-23:57:34,2,12,0,0,32,3130,34549,0
23:57:35-23:57:39,2,25,0,0,25,3130,34549,0
23:57:40-23:57:44,2,23,0,0,30,3130,34549,0
23:57:45-23:57:49,2,135,0,0,28,3130,34549,0
23:57:50-23:57:54,2,46,0,0,75,3130,34549,0
23:57:55-23:57:59,2,18,0,0,86,3130,34549,0
23:58:00-23:58:04,2,26,0,0,14,3130,34549,0
23:58:05-23:58:09,2,47,0,0,39,3130,34549,0
23:58:10-23:58:14,2,17,0,0,19,3130,34549,0
23:58:15-23:58:19,2,18,0,0,70,3130,34549,0
23:58:20-23:58:24,2,96,0,0,6,3130,34549,0
23:58:25-23:58:29,2,8,0,0,29,3130,34549,0
23:58:30-23:58:34,2,19,0,0,16,3130,34549,0
23:58:35-23:58:39,2,18,0,0,21,3130,34549,0
23:58:40-23:58:44,2,12,0,0,11,3130,34549,0
23:58:45-23:58:49,2,27,0,0,32,3130,34549,0
23:58:50-23:58:54,2,18,0,0,17,3130,34549,0
23:58:55-23:58:59,2,11,0,0,18,3130,34549,0
23:59:00-23:59:04,2,33,0,0,33,3130,34549,0
23:59:05-23:59:09,2,15,0,0,38,3130,34549,0
23:59:10-23:59:14,2,3,0,0,9,3130,34549,0
23:59:15-23:59:19,2,25,0,0,27,3130,34549,0
23:59:20-23:59:24,2,26,0,0,15,3130,34549,0
23:59:25-23:59:29,2,3,0,0,34,3130,34549,0
23:59:30-23:59:34,2,42,0,0,16,3130,34549,0
23:59:35-23:59:39,2,31,0,0,65,3130,34549,0
23:59:40-23:59:44,2,22,0,0,41,3130,34549,0
23:59:45-23:59:49,2,19,0,0,38,3130,34549,0
23:59:50-23:59:54,2,14,0,0,13,3130,34549,0
23:59:55-23:59:59,2,15,0,0,21,3130,34549,0
23:57:00-23:57:04,1,2,0,0,33,7018,34549,0
23:57:05-23:57:09,1,4,0,0,15,7018,34549,0
23:57:10-23:57:14,1,1,0,0,12,7018,34549,0
23:57:15-23:57:19,1,1,0,0,16,7018,34549,0
23:57:20-23:57:24,1,13,0,0,6,7018,34549,0
23:57:25-23:57:29,1,4,0,0,24,7018,34549,0
23:57:30-23:57:34,1,5,0,0,32,7018,34549,0
23:57:35-23:57:39,1,40,0,0,25,7018,34549,0
23:57:40-23:57:44,1,11,0,0,30,7018,34549,0
23:57:45-23:57:49,1,15,0,0,28,7018,34549,0
23:57:50-23:57:54,1,17,0,0,75,7018,34549,0
23:57:55-23:57:59,1,21,0,0,86,7018,34549,0
23:58:00-23:58:04,1,24,0,0,14,7018,34549,0
23:58:05-23:58:09,1,12,0,0,39,7018,34549,0
23:58:10-23:58:14,1,9,0,0,19,7018,34549,0
23:58:15-23:58:19,1,1,0,0,70,7018,34549,0
23:58:20-23:58:24,1,1,0,0,6,7018,34549,0
23:58:25-23:58:29,1,7,0,0,29,7018,34549,0
23:58:30-23:58:34,1,11,0,0,16,7018,34549,0
23:58:35-23:58:39,1,57,0,0,21,7018,34549,0
23:58:40-23:58:44,1,4,0,0,11,7018,34549,0
23:58:45-23:58:49,1,3,0,0,32,7018,34549,0
23:58:50-23:58:54,1,8,0,0,17,7018,34549,0
23:58:55-23:58:59,1,5,0,0,18,7018,34549,0
23:59:00-23:59:04,1,44,0,0,33,7018,34549,0
23:59:05-23:59:09,1,15,0,0,38,7018,34549,0
23:59:10-23:59:14,1,9,0,0,9,7018,34549,0
23:59:15-23:59:19,1,7,0,0,27,7018,34549,0
23:59:20-23:59:24,1,6,0,0,15,7018,34549,0
23:59:25-23:59:29,1,10,0,0,34,7018,34549,0
23:59:30-23:59:34,1,11,0,0,16,7018,34549,0
23:59:35-23:59:39,1,11,0,0,65,7018,34549,0
23:59:40-23:59:44,1,5,0,0,41,7018,34549,0
23:59:45-23:59:49,1,1,0,0,38,7018,34549,0
23:59:50-23:59:54,1,3,0,0,13,7018,34549,0
23:59:55-23:59:59,1,4,0,0,21,7018,34549,0
23:57:00-23:57:04,1,2,0,1,33,3257,34549,0
23:57:05-23:57:09,1,59,0,2,15,3257,34549,0
23:57:10-23:57:14,1,2,0,0,12,3257,34549,0
23:57:15-23:57:19,0,0,0,0,16,3257,34549,0
23:57:20-23:57:24,0,0,0,2,6,3257,34549,0
23:57:25-23:57:29,0,0,0,0,24,3257,34549,0
23:57:30-23:57:34,1,68,0,1,32,3257,34549,0
23:57:35-23:57:39,1,1,0,0,25,3257,34549,0
23:57:40-23:57:44,1,1,0,0,30,3257,34549,0
23:57:45-23:57:49,1,51,0,0,28,3257,34549,0
23:57:50-23:57:54,1,1,0,1,75,3257,34549,0
23:57:55-23:57:59,1,2,0,0,86,3257,34549,0
23:58:00-23:58:04,1,27,0,2,14,3257,34549,0
23:58:05-23:58:09,1,137,0,2,39,3257,34549,0
23:58:10-23:58:14,1,9,0,2,19,3257,34549,0
23:58:15-23:58:19,1,2,0,0,70,3257,34549,0
23:58:20-23:58:24,0,0,0,1,6,3257,34549,0
23:58:25-23:58:29,0,0,0,0,29,3257,34549,0
23:58:30-23:58:34,1,96,0,2,16,3257,34549,0
23:58:35-23:58:39,1,1,0,0,21,3257,34549,0
23:58:40-23:58:44,1,1,0,0,11,3257,34549,0
23:58:45-23:58:49,1,6,0,0,32,3257,34549,0
23:58:50-23:58:54,1,1,0,2,17,3257,34549,0
23:58:55-23:58:59,1,2,0,0,18,3257,34549,0
23:59:00-23:59:04,1,52,0,2,33,3257,34549,0
23:59:05-23:59:09,1,2,0,0,38,3257,34549,0
23:59:10-23:59:14,1,1,0,0,9,3257,34549,0
23:59:15-23:59:19,1,1,0,0,27,3257,34549,0
23:59:20-23:59:24,1,8,0,0,15,3257,34549,0
23:59:25-23:59:29,1,1,0,1,34,3257,34549,0
23:59:30-23:59:34,1,32,0,2,16,3257,34549,0
23:59:35-23:59:39,1,5,0,2,65,3257,34549,0
23:59:40-23:59:44,1,3,0,0,41,3257,34549,0
23:59:45-23:59:49,0,0,0,0,38,3257,34549,0
23:59:50-23:59:54,1,2,0,0,13,3257,34549,0
23:59:55-23:59:59,1,56,0,2,21,3257,34549,0
23:57:00-23:57:04,0,0,0,0,33,3549,34549,0
23:57:05-23:57:09,0,0,0,0,15,3549,34549,0
23:57:10-23:57:14,0,0,0,0,12,3549,34549,0
23:57:15-23:57:19,0,0,0,0,16,3549,34549,0
23:57:20-23:57:24,0,0,0,0,6,3549,34549,0
23:57:25-23:57:29,0,0,0,0,24,3549,34549,0
23:57:30-23:57:34,0,0,0,0,32,3549,34549,0
23:57:35-23:57:39,0,0,0,0,25,3549,34549,0
23:57:40-23:57:44,0,0,0,0,30,3549,34549,0
23:57:45-23:57:49,0,0,0,0,28,3549,34549,0
23:57:50-23:57:54,0,0,0,0,75,3549,34549,0
23:57:55-23:57:59,0,0,0,0,86,3549,34549,0
23:58:00-23:58:04,0,0,0,0,14,3549,34549,0
23:58:05-23:58:09,0,0,0,0,39,3549,34549,0
23:58:10-23:58:14,0,0,0,0,19,3549,34549,0
23:58:15-23:58:19,0,0,0,0,70,3549,34549,0
23:58:20-23:58:24,0,0,0,0,6,3549,34549,0
23:58:25-23:58:29,0,0,0,0,29,3549,34549,0
23:58:30-23:58:34,0,0,0,0,16,3549,34549,0
23:58:35-23:58:39,0,0,0,0,21,3549,34549,0
23:58:40-23:58:44,0,0,0,0,11,3549,34549,0
23:58:45-23:58:49,0,0,0,0,32,3549,34549,0
23:58:50-23:58:54,0,0,0,0,17,3549,34549,0
23:58:55-23:58:59,0,0,0,0,18,3549,34549,0
23:59:00-23:59:04,0,0,0,0,33,3549,34549,0
23:59:05-23:59:09,0,0,0,0,38,3549,34549,0
23:59:10-23:59:14,0,0,0,0,9,3549,34549,0
23:59:15-23:59:19,0,0,0,0,27,3549,34549,0
23:59:20-23:59:24,0,0,0,0,15,3549,34549,0
23:59:25-23:59:29,0,0,0,0,34,3549,34549,0
23:59:30-23:59:34,0,0,0,0,16,3549,34549,0
23:59:35-23:59:39,0,0,0,0,65,3549,34549,0
23:59:40-23:59:44,0,0,0,0,41,3549,34549,0
23:59:45-23:59:49,0,0,0,0,38,3549,34549,0
23:59:50-23:59:54,0,0,0,0,13,3549,34549,0
23:59:55-23:59:59,0,0,0,0,21,3549,34549,0
23:57:00-23:57:04,0,0,0,0,33,57866,34549,0
23:57:05-23:57:09,0,0,0,0,15,57866,34549,0
23:57:10-23:57:14,0,0,0,0,12,57866,34549,0
23:57:15-23:57:19,0,0,0,0,16,57866,34549,0
23:57:20-23:57:24,0,0,0,0,6,57866,34549,0
23:57:25-23:57:29,0,0,0,0,24,57866,34549,0
23:57:30-23:57:34,0,0,0,0,32,57866,34549,0
23:57:35-23:57:39,0,0,0,0,25,57866,34549,0
23:57:40-23:57:44,0,0,0,0,30,57866,34549,0
23:57:45-23:57:49,0,0,0,0,28,57866,34549,0
23:57:50-23:57:54,0,0,0,0,75,57866,34549,0
23:57:55-23:57:59,0,0,0,0,86,57866,34549,0
23:58:00-23:58:04,0,0,0,0,14,57866,34549,0
23:58:05-23:58:09,0,0,0,0,39,57866,34549,0
23:58:10-23:58:14,0,0,0,0,19,57866,34549,0
23:58:15-23:58:19,0,0,0,0,70,57866,34549,0
23:58:20-23:58:24,0,0,0,0,6,57866,34549,0
23:58:25-23:58:29,0,0,0,0,29,57866,34549,0
23:58:30-23:58:34,0,0,0,0,16,57866,34549,0
23:58:35-23:58:39,0,0,0,0,21,57866,34549,0
23:58:40-23:58:44,0,0,0,0,11,57866,34549,0
23:58:45-23:58:49,0,0,0,0,32,57866,34549,0
23:58:50-23:58:54,0,0,0,0,17,57866,34549,0
23:58:55-23:58:59,0,0,0,0,18,57866,34549,0
23:59:00-23:59:04,0,0,0,0,33,57866,34549,0
23:59:05-23:59:09,0,0,0,0,38,57866,34549,0
23:59:10-23:59:14,0,0,0,0,9,57866,34549,0
23:59:15-23:59:19,0,0,0,0,27,57866,34549,0
23:59:20-23:59:24,0,0,0,0,15,57866,34549,0
23:59:25-23:59:29,0,0,0,0,34,57866,34549,0
23:59:30-23:59:34,0,0,0,0,16,57866,34549,0
23:59:35-23:59:39,0,0,0,0,65,57866,34549,0
23:59:40-23:59:44,0,0,0,0,41,57866,34549,0
23:59:45-23:59:49,0,0,0,1,38,57866,34549,0
23:59:50-23:59:54,0,0,0,1,13,57866,34549,0
23:59:55-23:59:59,0,0,0,0,21,57866,34549,0
23:57:00-23:57:04,0,0,0,0,33,6939,34549,0
23:57:05-23:57:09,0,0,0,0,15,6939,34549,0
23:57:10-23:57:14,0,0,0,0,12,6939,34549,0
23:57:15-23:57:19,0,0,0,0,16,6939,34549,0
23:57:20-23:57:24,0,0,0,0,6,6939,34549,0
23:57:25-23:57:29,0,0,0,0,24,6939,34549,0
23:57:30-23:57:34,0,0,0,0,32,6939,34549,0
23:57:35-23:57:39,0,0,0,0,25,6939,34549,0
23:57:40-23:57:44,0,0,0,0,30,6939,34549,0
23:57:45-23:57:49,0,0,0,0,28,6939,34549,0
23:57:50-23:57:54,0,0,0,0,75,6939,34549,0
23:57:55-23:57:59,0,0,0,0,86,6939,34549,0
23:58:00-23:58:04,0,0,0,0,14,6939,34549,0
23:58:05-23:58:09,0,0,0,0,39,6939,34549,0
23:58:10-23:58:14,0,0,0,0,19,6939,34549,0
23:58:15-23:58:19,0,0,0,0,70,6939,34549,0
23:58:20-23:58:24,0,0,0,0,6,6939,34549,0
23:58:25-23:58:29,0,0,0,0,29,6939,34549,0
23:58:30-23:58:34,0,0,0,0,16,6939,34549,0
23:58:35-23:58:39,0,0,0,0,21,6939,34549,0
23:58:40-23:58:44,0,0,0,0,11,6939,34549,0
23:58:45-23:58:49,0,0,0,0,32,6939,34549,0
23:58:50-23:58:54,0,0,0,0,17,6939,34549,0
23:58:55-23:58:59,0,0,0,0,18,6939,34549,0
23:59:00-23:59:04,0,0,0,0,33,6939,34549,0
23:59:05-23:59:09,0,0,0,0,38,6939,34549,0
23:59:10-23:59:14,0,0,0,0,9,6939,34549,0
23:59:15-23:59:19,0,0,0,0,27,6939,34549,0
23:59:20-23:59:24,0,0,0,0,15,6939,34549,0
23:59:25-23:59:29,0,0,0,0,34,6939,34549,0
23:59:30-23:59:34,0,0,0,0,16,6939,34549,0
23:59:35-23:59:39,0,0,0,0,65,6939,34549,0
23:59:40-23:59:44,0,0,0,0,41,6939,34549,0
23:59:45-23:59:49,0,0,0,0,38,6939,34549,0
23:59:50-23:59:54,0,0,0,0,13,6939,34549,0
23:59:55-23:59:59,0,0,0,0,21,6939,34549,0
23:57:00-23:57:04,0,0,0,0,33,3561,34549,0
23:57:05-23:57:09,0,0,0,0,15,3561,34549,0
23:57:10-23:57:14,0,0,0,0,12,3561,34549,0
23:57:15-23:57:19,0,0,0,0,16,3561,34549,0
23:57:20-23:57:24,0,0,0,0,6,3561,34549,0
23:57:25-23:57:29,0,0,0,0,24,3561,34549,0
23:57:30-23:57:34,0,0,0,0,32,3561,34549,0
23:57:35-23:57:39,0,0,0,0,25,3561,34549,0
23:57:40-23:57:44,0,0,0,0,30,3561,34549,0
23:57:45-23:57:49,0,0,0,0,28,3561,34549,0
23:57:50-23:57:54,0,0,0,0,75,3561,34549,0
23:57:55-23:57:59,0,0,0,0,86,3561,34549,0
23:58:00-23:58:04,0,0,0,0,14,3561,34549,0
23:58:05-23:58:09,0,0,0,0,39,3561,34549,0
23:58:10-23:58:14,0,0,0,0,19,3561,34549,0
23:58:15-23:58:19,0,0,0,0,70,3561,34549,0
23:58:20-23:58:24,0,0,0,0,6,3561,34549,0
23:58:25-23:58:29,0,0,0,0,29,3561,34549,0
23:58:30-23:58:34,0,0,0,0,16,3561,34549,0
23:58:35-23:58:39,0,0,0,0,21,3561,34549,0
23:58:40-23:58:44,0,0,0,0,11,3561,34549,0
23:58:45-23:58:49,0,0,0,0,32,3561,34549,0
23:58:50-23:58:54,0,0,0,0,17,3561,34549,0
23:58:55-23:58:59,0,0,0,0,18,3561,34549,0
23:59:00-23:59:04,0,0,0,0,33,3561,34549,0
23:59:05-23:59:09,0,0,0,0,38,3561,34549,0
23:59:10-23:59:14,0,0,0,0,9,3561,34549,0
23:59:15-23:59:19,0,0,0,0,27,3561,34549,0
23:59:20-23:59:24,0,0,0,0,15,3561,34549,0
23:59:25-23:59:29,0,0,0,0,34,3561,34549,0
23:59:30-23:59:34,0,0,0,0,16,3561,34549,0
23:59:35-23:59:39,0,0,0,0,65,3561,34549,0
23:59:40-23:59:44,0,0,0,0,41,3561,34549,0
23:59:45-23:59:49,0,0,0,0,38,3561,34549,0
23:59:50-23:59:54,0,0,0,0,13,3561,34549,0
23:59:55-23:59:59,0,0,0,0,21,3561,34549,0
23:57:00-23:57:04,0,0,0,0,33,49788,34549,0
23:57:05-23:57:09,0,0,0,0,15,49788,34549,0
23:57:10-23:57:14,0,0,0,0,12,49788,34549,0
23:57:15-23:57:19,0,0,0,0,16,49788,34549,0
23:57:20-23:57:24,0,0,0,0,6,49788,34549,0
23:57:25-23:57:29,0,0,0,0,24,49788,34549,0
23:57:30-23:57:34,0,0,0,0,32,49788,34549,0
23:57:35-23:57:39,0,0,0,0,25,49788,34549,0
23:57:40-23:57:44,0,0,0,0,30,49788,34549,0
23:57:45-23:57:49,0,0,0,0,28,49788,34549,0
23:57:50-23:57:54,0,0,0,0,75,49788,34549,0
23:57:55-23:57:59,0,0,0,0,86,49788,34549,0
23:58:00-23:58:04,0,0,0,0,14,49788,34549,0
23:58:05-23:58:09,0,0,0,0,39,49788,34549,0
23:58:10-23:58:14,0,0,0,0,19,49788,34549,0
23:58:15-23:58:19,0,0,0,0,70,49788,34549,0
23:58:20-23:58:24,0,0,0,0,6,49788,34549,0
23:58:25-23:58:29,0,0,0,0,29,49788,34549,0
23:58:30-23:58:34,0,0,0,0,16,49788,34549,0
23:58:35-23:58:39,0,0,0,0,21,49788,34549,0
23:58:40-23:58:44,0,0,0,0,11,49788,34549,0
23:58:45-23:58:49,0,0,0,0,32,49788,34549,0
23:58:50-23:58:54,0,0,0,0,17,49788,34549,0
23:58:55-23:58:59,0,0,0,0,18,49788,34549,0
23:59:00-23:59:04,0,0,0,0,33,49788,34549,0
23:59:05-23:59:09,0,0,0,0,38,49788,34549,0
23:59:10-23:59:14,0,0,0,0,9,49788,34549,0
23:59:15-23:59:19,0,0,0,0,27,49788,34549,0
23:59:20-23:59:24,0,0,0,0,15,49788,34549,0
23:59:25-23:59:29,0,0,0,0,34,49788,34549,0
23:59:30-23:59:34,0,0,0,0,16,49788,34549,0
23:59:35-23:59:39,0,0,0,0,65,49788,34549,0
23:59:40-23:59:44,0,0,0,0,41,49788,34549,0
23:59:45-23:59:49,0,0,0,0,38,49788,34549,0
23:59:50-23:59:54,0,0,0,0,13,49788,34549,0
23:59:55-23:59:59,0,0,0,0,21,49788,34549,0
23:57:00-23:57:04,0,0,0,0,33,852,34549,0
23:57:05-23:57:09,0,0,0,0,15,852,34549,0
23:57:10-23:57:14,0,0,0,0,12,852,34549,0
23:57:15-23:57:19,0,0,0,0,16,852,34549,0
23:57:20-23:57:24,0,0,0,0,6,852,34549,0
23:57:25-23:57:29,0,0,0,0,24,852,34549,0
23:57:30-23:57:34,0,0,0,0,32,852,34549,0
23:57:35-23:57:39,0,0,0,0,25,852,34549,0
23:57:40-23:57:44,0,0,0,0,30,852,34549,0
23:57:45-23:57:49,0,0,0,0,28,852,34549,0
23:57:50-23:57:54,0,0,0,0,75,852,34549,0
23:57:55-23:57:59,0,0,0,0,86,852,34549,0
23:58:00-23:58:04,0,0,0,0,14,852,34549,0
23:58:05-23:58:09,0,0,0,0,39,852,34549,0
23:58:10-23:58:14,0,0,0,0,19,852,34549,0
23:58:15-23:58:19,0,0,0,0,70,852,34549,0
23:58:20-23:58:24,0,0,0,0,6,852,34549,0
23:58:25-23:58:29,0,0,0,0,29,852,34549,0
23:58:30-23:58:34,0,0,0,0,16,852,34549,0
23:58:35-23:58:39,0,0,0,0,21,852,34549,0
23:58:40-23:58:44,0,0,0,0,11,852,34549,0
23:58:45-23:58:49,0,0,0,0,32,852,34549,0
23:58:50-23:58:54,0,0,0,0,17,852,34549,0
23:58:55-23:58:59,0,0,0,0,18,852,34549,0
23:59:00-23:59:04,0,0,0,0,33,852,34549,0
23:59:05-23:59:09,0,0,0,0,38,852,34549,0
23:59:10-23:59:14,0,0,0,0,9,852,34549,0
23:59:15-23:59:19,0,0,0,0,27,852,34549,0
23:59:20-23:59:24,0,0,0,0,15,852,34549,0
23:59:25-23:59:29,0,0,0,0,34,852,34549,0
23:59:30-23:59:34,0,0,0,0,16,852,34549,0
23:59:35-23:59:39,0,0,0,0,65,852,34549,0
23:59:40-23:59:44,0,0,0,0,41,852,34549,0
23:59:45-23:59:49,0,0,0,0,38,852,34549,0
23:59:50-23:59:54,0,0,0,0,13,852,34549,0
23:59:55-23:59:59,0,0,0,0,21,852,34549,0
23:57:00-23:57:04,0,0,4,0,8,53364,34549,0
23:57:05-23:57:09,0,0,0,0,0,53364,34549,0
23:57:10-23:57:14,0,0,0,0,0,53364,34549,0
23:57:15-23:57:19,0,0,18,0,26,53364,34549,0
23:57:20-23:57:24,0,0,0,0,0,53364,34549,0
23:57:25-23:57:29,0,0,13,0,0,53364,34549,0
23:57:30-23:57:34,0,0,3,0,6,53364,34549,0
23:57:35-23:57:39,0,0,0,0,0,53364,34549,0
23:57:40-23:57:44,0,0,0,0,0,53364,34549,0
23:57:45-23:57:49,0,0,32,0,46,53364,34549,0
23:57:50-23:57:54,0,0,0,0,0,53364,34549,0
23:57:55-23:57:59,0,0,19,0,0,53364,34549,0
23:58:00-23:58:04,0,0,9,0,13,53364,34549,0
23:58:05-23:58:09,0,0,0,0,0,53364,34549,0
